generation,best,avg,worst
926,14094,14157,16851
927,14094,14155,17167
928,14094,14173,17310
929,14094,14160,16853
930,14094,14164,17167
931,14094,14153,17838
932,14094,14174,17838
933,14094,14170,16412
934,14094,14181,17838
935,14094,14153,16851
936,14094,14158,17310
937,14094,14162,17838
938,14094,14150,17167
939,14094,14168,16851
940,14094,14165,17838
941,14094,14158,17310
942,14094,14160,17310
943,14094,14178,17838
944,14094,14165,17167
945,14094,14158,17310
946,14094,14152,17310
947,14094,14172,16412
948,14094,14171,17838
949,14094,14148,16853
950,14094,14168,16853
951,14094,14165,17167
952,14094,14170,17167
953,14094,14175,17310
954,14094,14160,17310
955,14094,14160,16412
956,14094,14146,16243
957,14094,14150,16412
958,14094,14166,17838
959,14094,14159,17167
960,14094,14161,17838
961,14094,14176,17310
962,14094,14168,17310
963,14094,14164,17838
964,14094,14160,17838
965,14094,14171,17838
966,14094,14149,16412
967,14094,14159,17838
968,14094,14188,17310
969,14094,14155,16851
970,14094,14165,17838
971,14094,14156,16853
972,14094,14182,17310
973,14094,14169,17838
974,14094,14174,17838
975,14094,14155,16412
976,14094,14164,17167
977,14094,14164,17838
978,14094,14166,16359
979,14094,14174,17310
980,14094,14162,16853
981,14094,14162,17838
982,14094,14172,17838
983,14094,14159,17838
984,14094,14165,16179
985,14094,14165,17838
986,14094,14172,17838
987,14094,14176,16853
988,14094,14172,17838
989,14094,14174,17838
990,14094,14181,17310
991,14094,14155,17838
992,14094,14165,16853
993,14094,14174,17838
994,14094,14164,16412
995,14094,14160,17838
996,14094,14169,17838
997,14094,14164,17167
998,14094,14164,17838
999,14094,14176,17838
1000,14094,14169,17838
